,Unnamed: 0,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids,federal_agency
51,8,public,24 hours daily,,,2023-05-01,,ELEC,Public,260156.0,2023-05-01,,E,,THE ENCLAVE STATION 5411,888-758-4389,2023-05-01T00:46:49Z,,GPS,33.857284,-118.294086,Torrance,,,CA,980 W 190th St,90502.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13489191'], 'posts': ['22860981', '22860991']}",
52,0,public,Mon 6:00am - 10:00pm; Tue 6:00am - 10:00pm; Wed 6:00am - 10:00pm; Thu 6:00am - 10:00pm; Fri 6:00am - 10:00pm; Sat 6:00am - 10:00pm; Sun 6:00am - 10:00pm,,,2023-05-01,,ELEC,Public,183030.0,2021-01-27,,E,,SANTA CLARITA CYN COUNTRY PK,888-758-4389,2023-05-01T00:21:39Z,,GPS,34.4185,-118.44232,Santa Clarita,,,CA,17615 Soledad Canyon Rd,91387.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1774031'], 'posts': ['22042001', '22042011']}",
53,1,public,24 hours daily,,,2023-05-01,,ELEC,Public,213880.0,2022-04-13,,E,,MONTICELLO MONTICELLOS1,888-758-4389,2023-05-01T00:38:50Z,,GPS,34.414255,-118.435794,Santa Clarita,,,CA,27651 Lincoln Pl,91387.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12081311'], 'posts': ['20913491', '20913501']}",
54,2,public,24 hours daily,,,2023-05-01,,ELEC,Public,213881.0,2022-04-13,,E,,MONTICELLO MONTICELLON1,888-758-4389,2023-05-01T00:38:51Z,,GPS,34.414255,-118.435778,Santa Clarita,,,CA,27651 Lincoln Pl,91387.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12081381'], 'posts': ['20913631', '20913641']}",
55,0,public,Mon 6:00am - 10:00pm; Tue 6:00am - 10:00pm; Wed 6:00am - 10:00pm; Thu 6:00am - 10:00pm; Fri 6:00am - 10:00pm; Sat 6:00am - 10:00pm; Sun 6:00am - 10:00pm,,,2023-05-01,,ELEC,Public,158748.0,2020-06-12,,E,,SANTA CLARITA RIVER TRAILHEAD,888-758-4389,2023-05-01T00:25:12Z,,GPS,34.426485,-118.53637,Santa Clarita,,,CA,26441 Bouquet Canyon Rd,91350.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2007271'], 'posts': ['2381311', '2381321']}",
56,1,public,Mon 6:00am - 10:00pm; Tue 6:00am - 10:00pm; Wed 6:00am - 10:00pm; Thu 6:00am - 10:00pm; Fri 6:00am - 10:00pm; Sat 6:00am - 10:00pm; Sun 6:00am - 10:00pm,,,2023-05-01,,ELEC,Public,183031.0,2021-01-27,,E,,SANTA CLARITA SKATE PARK,888-758-4389,2023-05-01T00:21:39Z,,GPS,34.412073,-118.499076,Santa Clarita,,,CA,20840 Centre Pointe Pkwy,91350.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1774281'], 'posts': ['9097351', '9097361']}",
57,2,public,Mon 6:00am - 10:00pm; Tue 6:00am - 10:00pm; Wed 6:00am - 10:00pm; Thu 6:00am - 10:00pm; Fri 6:00am - 10:00pm; Sat 6:00am - 10:00pm; Sun 6:00am - 10:00pm,,,2023-05-01,,ELEC,Public,183034.0,2021-01-27,,E,,SANTA CLARITA CENTRAL PARK,888-758-4389,2023-05-01T00:21:40Z,,GPS,34.430732,-118.523888,Santa Clarita,,,CA,27150 Bouquet Canyon Rd,91350.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1774421'], 'posts': ['22041701', '22041711']}",
58,3,public,24 hours daily,,,2022-08-10,,ELEC,Public,205642.0,2021-12-16,LG,E,False,Los Angeles County Sheriff- Santa Clarita Golden Valley,,2023-02-14T15:54:11Z,MUNI_GOV,GPS,34.407277,-118.50415,Santa Clarita,,,CA,26201 Golden Valley Rd,91350.0,US,,,,,,,,,,,,['J1772'],,,12.0,POWERFLEX,https://www.powerflex.com,,$0.45 per kWh from 4pm-9pm; $0.30 per kWh at all other times,,,,,,,,,,,,,,,,,,,,,,Public,,,
59,0,public,24 hours daily,,,2023-05-01,,ELEC,Public,152939.0,2020-01-23,,E,,4882 N Libbit Ave,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.15799831,-118.4879229,Encino,,,CA,4882 N Libbit Ave,91436.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10228']},
60,1,public,24 hours daily,,,2023-05-01,,ELEC,Public,152981.0,2020-01-23,,E,,16501 Otsego St,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.163063,-118.492409,Los Angeles,,,CA,16501 Otsego St,91436.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10285']},
61,2,public,24 hours daily,,,2023-05-01,,ELEC,Public,159328.0,2020-06-12,,E,,EFC CHARGEPOINT EFC 1,888-758-4389,2023-05-01T00:18:30Z,,GPS,34.157131,-118.484614,Los Angeles,,,CA,16133 Ventura Blvd,91436.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL665961'], 'posts': ['5145771', '5145781']}",
62,3,public,24 hours daily,,,2023-05-01,,ELEC,Public,160814.0,2020-06-12,,E,,ENCINO EXEC TWR STATION 2,888-758-4389,2023-05-01T00:07:38Z,,GPS,34.158288,-118.495257,Los Angeles,,,CA,16633 Ventura Blvd,91436.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL116837'], 'posts': ['3553931', '3553941']}",
63,4,public,24 hours daily,,,2023-05-01,,ELEC,Public,177064.0,2021-01-27,,E,,EFC CHARGEPOINT EFC 2,888-758-4389,2023-05-01T00:18:30Z,,GPS,34.157101,-118.484622,Los Angeles,,,CA,16133 Ventura Blvd,91436.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL665821'], 'posts': ['22205421', '22205431']}",
64,5,public,24 hours daily,,,2023-05-01,,ELEC,Public,179388.0,2021-01-27,,E,,ENCINO EXEC TWR STATION 01,888-758-4389,2023-05-01T00:06:54Z,,GPS,34.158291,-118.495278,Los Angeles,,,CA,16633 Ventura Blvd,91436.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL113851'], 'posts': ['239363', '239365']}",
65,6,public,24 hours daily,,,2023-05-01,,ELEC,Public,200509.0,2021-11-04,,E,,ENCINO MBE CT4023 1,888-758-4389,2023-05-01T00:37:59Z,,GPS,34.158538,-118.497453,Los Angeles,,,CA,16721 Ventura Blvd,91436.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL11228051'], 'posts': ['19452191', '19452201']}",
66,7,public,24 hours daily,,,2023-05-01,,ELEC,Public,222410.0,2022-07-01,,E,,ENCINO MBE CPE1,888-758-4389,2023-05-01T00:42:26Z,,GPS,34.158503,-118.49709,Los Angeles,,,CA,16721 Ventura Blvd,91436.0,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1.0,,,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL12896451'], 'posts': ['22180331']}",
67,0,public,24 hours daily,,,2023-05-01,,ELEC,Public,99222.0,2018-06-14,,E,,16772 Chatsworth,855-900-7584,2023-05-01T00:52:09Z,,GPS,34.264655,-118.497144,Granada Hills,,,CA,16772 Chatsworth St,91344.0,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['771'], 'posts': ['12589']}",
68,1,private,Fleet use only,,,2023-01-10,,ELEC,Private,103801.0,2016-01-01,T,E,,LADWP - Rinaldi Receiving Station,,2023-02-15T22:45:41Z,UTILITY,200-8,34.279341,-118.478491,Granada Hills,,,CA,15901 Rinaldi St,91344.0,US,,,,,,,,,,,,['J1772'],,,3.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Privé,,,
69,2,public,24 hours daily,,,2023-05-01,,ELEC,Public,152910.0,2020-01-23,,E,,17729 Chatsworth Ave,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.264939,-118.520876,Granada Hills,,,CA,17729 Chatsworth Ave,91344.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10269']},
70,3,public,24 hours daily,,,2023-05-01,,ELEC,Public,153130.0,2020-01-29,,E,,18099 Rinaldi street,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.2747403,-118.5591591,Los Angeles,,,CA,18099 Rinaldi Street,91344.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10313']},
71,4,public,24 hours daily; for Tesla use only,,,2022-10-03,,ELEC,Public,170695.0,2020-12-28,P,E,,Granada Village - Tesla Supercharger,877-798-3752,2022-12-01T17:40:26Z,SHOPPING_MALL,GPS,34.266405,-118.526496,Granada Hills,,,CA,10823 Zelzah Avenue,91344.0,US,,,,,,,,,,,,['TESLA'],20.0,,,Tesla,https://www.tesla.com/supercharger,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['11246']},
72,5,public,24 hours daily,,,2023-05-01,,ELEC,Public,227562.0,2022-09-14,,E,,10324 Woodley Ave,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.25821444,-118.4849726,Los Angeles,,,CA,10324 Woodley Ave,91344.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10581']},
73,6,public,24 hours daily,,,2023-05-01,,ELEC,Public,257237.0,2023-03-29,,E,,VKUMC VALLEY KOREAN 1,888-758-4389,2023-05-01T00:19:12Z,,GPS,34.25984,-118.50159,Los Angeles,,,CA,10408 Balboa Blvd,91344.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL725121'], 'posts': ['22937921', '22937931']}",
74,7,public,24 hours daily,,,2023-05-01,,ELEC,Public,257238.0,2023-03-29,,E,,VKUMC VALLEY KOREAN 2,888-758-4389,2023-05-01T00:19:16Z,,GPS,34.259743,-118.50179,Los Angeles,,,CA,10408 Balboa Blvd,91344.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL725181'], 'posts': ['22937971', '22937981']}",
75,0,private,For UCLA students at University Village,,,2021-07-14,,ELEC,Private,75842.0,2016-04-12,SG,E,,University of California Los Angeles - Housing Sawtelle Parking Structure,,2023-02-15T22:45:41Z,COLLEGE_CAMPUS,GPS,34.021353,-118.426229,Los Angeles,"Located in resident parking area, level 1",,CA,3302 Sawtelle Blvd,90066.0,US,,,,,,,,,,,,['J1772'],,,8.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,,
76,1,public,Mon 5:00am - 9:00pm; Tue 5:00am - 9:00pm; Wed 5:00am - 9:00pm; Thu 5:00am - 9:00pm; Fri 5:00am - 9:00pm; Sat 5:00am - 9:00pm; Sun 5:00am - 9:00pm,,,2023-05-01,,ELEC,Public,80009.0,2016-11-01,,E,False,Whole Foods Market West Los Angeles,888-264-2208,2023-05-01T01:45:59Z,,GPS,34.02236835,-118.4376812,Los Angeles,,,CA,11666 National Blvd,90066.0,US,,,,,,,,,,,,['J1772'],,,2.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['bf1431a9-2582-43b6-b691-5fcf8113027a'], 'posts': ['f28538b6-519d-4979-b54d-ac416ab3bbfb', 'fadcaa20-f2f0-40bd-aad9-4dbe389957c8']}",
77,2,public,24 hours daily,,,2023-05-01,,ELEC,Public,150357.0,2019-12-19,,E,,BOA Washington-Centinela CA9-160,833-632-2778,2023-05-01T00:54:33Z,,GPS,33.99637,-118.42726,Los Angeles,,,CA,12316 W Washington Blvd,90066.0,US,,,,,,,,,,,,"['CHADEMO', 'J1772', 'J1772COMBO']",3.0,,1.0,Electrify America,https://www.electrifyamerica.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['200044'], 'posts': ['200044-01', '200044-02', '200044-03', '200044-50']}",
78,3,public,24 hours daily,,,2023-05-01,,ELEC,Public,159184.0,2020-06-12,,E,,WORTHE RESERVE STATION 03,888-758-4389,2023-05-01T00:20:10Z,,GPS,33.976657,-118.426225,Los Angeles,,,CA,13031 W Jefferson Blvd,90066.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL776781'], 'posts': ['1031611', '1031621']}",
79,4,public,24 hours daily,,,2023-05-01,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),159688.0,2020-06-12,,T,,DAI NEW STATION 5,888-758-4389,2023-05-01T00:15:30Z,,GPS,33.9806,-118.418782,Los Angeles,,,CA,CA-90,90066.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL300231'], 'posts': ['407711', '407721']}",
80,5,public,24 hours daily,,,2023-05-01,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),159689.0,2020-06-12,,T,,DAI NEW STATION 2,888-758-4389,2023-05-01T00:15:29Z,,GPS,33.980546,-118.418795,Los Angeles,,,CA,12655 beatrice st,90066.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL299941'], 'posts': ['407111', '407121']}",
81,6,public,,,,2023-04-30,2023-03-02,ELEC,TEMPORARILY UNAVAILABLE (Public),164846.0,2020-08-06,,T,,Playa Jefferson,888-998-2546,2023-04-30T23:58:25Z,,GPS,33.97804,-118.418169,Los Angeles,,,CA,12777 W. Jefferson Blvd,90066.0,US,,,,,,,,,,,,['J1772'],,,6.0,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['465ba1dd-d734-8158-93cc-330000240115'], 'posts': ['465ba1dd-d734-8158-93cc-330000027967', '465ba1dd-d734-8158-93cc-330000033830', '465ba1dd-d734-8158-93cc-330000033951', '465ba1dd-d734-8158-93cc-330000033952', '465ba1dd-d734-8158-93cc-330000034272', '465ba1dd-d734-8158-93cc-330000240740']}",
82,7,public,24 hours daily,,,2023-05-01,,ELEC,Public,176756.0,2021-01-27,,E,,WORTHE RESERVE STATION 02,888-758-4389,2023-05-01T00:18:06Z,,GPS,33.976622,-118.426213,Los Angeles,,,CA,13031 W Jefferson Blvd,90066.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL611891'], 'posts': ['21600231', '21600241']}",
83,8,public,24 hours daily,,,2023-05-01,,ELEC,Public,176757.0,2021-01-27,,E,,WORTHE RESERVE STATION 01,888-758-4389,2023-05-01T00:20:10Z,,GPS,33.97659,-118.426195,Los Angeles,,,CA,13031 W Jefferson Blvd,90066.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL776801'], 'posts': ['1031651', '1031661']}",
84,9,public,24 hours daily,,,2023-05-01,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),177804.0,2021-01-27,,T,,DAI NEW STATION 3,888-758-4389,2023-05-01T00:15:30Z,,GPS,33.980573,-118.418785,Los Angeles,,,CA,CA-90,90066.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL300191'], 'posts': ['407611', '407621']}",
85,10,public,24 hours daily,,,2023-05-01,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),177805.0,2021-01-27,,T,,DAI NEW STATION 4,888-758-4389,2023-05-01T00:15:29Z,,GPS,33.980654,-118.418766,Los Angeles,,,CA,CA-90,90066.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL299961'], 'posts': ['2491281', '2491291']}",
86,11,public,24 hours daily,,,2023-05-01,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),177806.0,2021-01-27,,T,,DAI NEW STATION 1,888-758-4389,2023-05-01T00:15:28Z,,GPS,33.980609,-118.418772,Los Angeles,,,CA,CA-90,90066.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL291591'], 'posts': ['395261', '395271']}",
87,12,public,Mon 8:00am - 7:00pm; Tue 8:00am - 7:00pm; Wed 8:00am - 7:00pm; Thu 8:00am - 7:00pm; Fri 8:00am - 7:00pm; Sat 9:00am - 5:00pm; Sun 9:00am - 5:00pm,,,2023-05-01,,ELEC,Public,190632.0,2021-06-02,,E,,THE LUCKY THE LUCKY RET.,888-758-4389,2023-05-01T00:28:46Z,,GPS,33.996166,-118.436966,Los Angeles,,,CA,12811 W Washington Blvd,90066.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5344261'], 'posts': ['8922511', '8922521']}",
88,13,public,24 hours daily,,,2023-05-01,,ELEC,Public,191432.0,2021-06-24,,E,,FORTY55CHARGE FORTY55,888-758-4389,2023-05-01T00:18:05Z,,GPS,33.991928,-118.441935,Los Angeles,,,CA,4055 Redwood Ave,90066.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL607001'], 'posts': ['22209351', '22209361']}",
89,14,public,24 hours daily; for Tesla use only,,A D Debit M V,2022-10-03,,ELEC,Public,207272.0,2022-02-18,P,E,False,Haven Apartments - Tesla Supercharger,877-798-3752,2022-12-01T17:40:26Z,PARKING_GARAGE,GPS,33.997664,-118.420422,Culver City,,,CA,11924 Washington Boulevard,90066.0,US,,,,,,,,,,,,['TESLA'],8.0,,,Tesla,https://www.tesla.com/supercharger,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['16467']},
90,15,public,24 hours daily,,,2023-05-01,,ELEC,Public,220401.0,2022-06-01,,E,,4519 S Centinela Ave,888-356-8911,2023-05-01T01:19:53Z,,GPS,33.99255257,-118.4230292,Los Angeles,,,CA,4519 S Centinela,90066.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10465']},
91,16,public,24 hours daily,,,2023-05-01,,ELEC,Public,220403.0,2022-06-01,,E,,11500 Palms Blvd,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.01665482,-118.4286681,Los Angeles,,,CA,11500 Palms Blvd,90066.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10470']},
92,0,public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-05-01,,ELEC,Public,151052.0,2015-03-31,,E,False,Los Cerritos Center,888-264-2208,2023-05-01T01:44:20Z,,GPS,33.85951295,-118.09334725,Cerritos,,,CA,500 Los Cerritos Center,90701.0,US,,,,,,,,,,,,['J1772'],,,2.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['12b0a3e0-af2f-41dd-9893-70d8c5ba3b92'], 'posts': ['023fa8ca-221d-4de6-a42a-47b9e96fc536', '14332623-87ac-4f0b-b9fa-d312f3cc1831']}",
93,0,public,,,,2022-10-06,,ELEC,Public,113084.0,2014-07-07,P,E,,InterContinental Hotel Los Angeles - Tesla Destination,310-407-6888  877-798-3752,2023-01-18T15:15:20Z,HOTEL,200-9,34.054371,-118.411911,Los Angeles,,,CA,2151 Avenue of the Stars,90067.0,US,,,,,,,,,,,,"['J1772', 'TESLA']",,,3.0,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['509294']},
94,1,public,24 hours daily,,,2023-05-01,,ELEC,Public,155148.0,2020-04-03,,E,,TOPA 1800 AOS 3,888-758-4389,2023-05-01T00:27:46Z,,GPS,34.061032,-118.417364,Los Angeles,,,CA,1800 Avenue of the Stars,90067.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2610931'], 'posts': ['3491921', '3491931']}",
95,2,public,24 hours daily,,,2023-05-01,,ELEC,Public,158704.0,2020-06-12,,E,,CENTURY PARK 2049 EV BAY 3-4,888-758-4389,2023-05-01T00:25:23Z,,GPS,34.058674,-118.413095,Los Angeles,,,CA,2049 Century Park E,90067.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2025731'], 'posts': ['2404011', '2404021']}",
96,3,public,24 hours daily,,,2023-05-01,,ELEC,Public,160204.0,2020-06-12,,E,,ARE - 1900 1900 - ELROY,888-758-4389,2023-05-01T00:11:34Z,,GPS,34.060328,-118.417105,Los Angeles,,,CA,1900 Avenue of the Stars Level A,90067.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL162663'], 'posts': ['18631001', '18631011']}",
97,4,public,24 hours daily,,,2023-05-01,,ELEC,Public,160424.0,2020-06-12,,E,,CPW GARAGE #2,888-758-4389,2023-05-01T00:09:54Z,,GPS,34.057569,-118.418879,Los Angeles,,,CA,10250 Santa Monica Blvd,90067.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL137169'], 'posts': ['21627021', '21627031']}",
98,5,public,24 hours daily,,,2023-05-01,,ELEC,Public,160473.0,2020-06-12,,E,,10100 SM BLVD TOWER L,888-758-4389,2023-05-01T00:09:44Z,,GPS,34.061698,-118.416586,Los Angeles,,,CA,10100 Santa Monica Blvd,90067.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL134705'], 'posts': ['177349', '177351']}",
99,6,public,24 hours daily,,,2023-05-01,,ELEC,Public,160566.0,2020-06-12,,E,,IRVINE  CO  OFC FOX PLAZA PS 06,888-758-4389,2023-05-01T00:08:59Z,,GPS,34.054281,-118.414072,Los Angeles,,,CA,2121 Avenue of the Stars,90067.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL124973'], 'posts': ['962221', '962231']}",
100,7,public,24 hours daily,,,2023-05-01,,ELEC,Public,160905.0,2020-06-12,,E,,1888 CPE STATION 02,888-758-4389,2023-05-01T00:06:35Z,,GPS,34.061314,-118.413583,Los Angeles,,,CA,1888 Century Park E,90067.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL110179'], 'posts': ['2295601', '2295611']}",
101,8,public,24 hours daily,,,2023-05-01,,ELEC,Public,175944.0,2021-01-27,,E,,CENTURY PARK 2049 EV BAY 1-2,888-758-4389,2023-05-01T00:24:47Z,,GPS,34.058653,-118.413122,Los Angeles,,,CA,2049 Century Park E,90067.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1984601'], 'posts': ['2350461', '2350471']}",
